1	870603	1020321	308236	7446
2	0	0	308236	5773
3	0	0	160691	4805
4	0	0	100943	4094
5	0	0	69322	3499
6	0	0	50655	3042
7	0	0	38227	2667
8	0	0	29677	2348
9	0	0	23569	2086
10	0	0	18921	1864
11	0	0	15521	1680
12	0	0	12897	1476
13	0	0	10917	1319
14	0	0	9248	1198
15	0	0	7991	1097
16	0	0	6875	987
17	0	0	5975	898
18	0	0	5214	814
19	0	0	4615	741
20	0	0	4085	684
21	0	0	3627	632
22	0	0	3237	572
23	0	0	2909	527
24	0	0	2608	490
25	0	0	2360	455
26	0	0	2147	425
27	0	0	1954	399
28	0	0	1794	370
29	0	0	1642	349
30	0	0	1505	330
31	0	0	1388	312
32	0	0	1275	294
33	0	0	1172	280
34	0	0	1080	265
35	0	0	1001	249
36	0	0	949	240
37	0	0	886	232
38	0	0	830	215
39	0	0	781	206
40	0	0	736	196
41	0	0	688	182
42	0	0	654	175
43	0	0	609	167
44	0	0	568	162
45	0	0	544	155
46	0	0	521	148
47	0	0	499	143
48	0	0	477	134
49	0	0	452	128
50	0	0	425	126
51	0	0	399	121
52	0	0	377	118
53	0	0	355	111
54	0	0	340	105
55	0	0	325	102
56	0	0	305	98
57	0	0	288	97
58	0	0	265	92
59	0	0	246	91
60	0	0	239	88
61	0	0	230	87
62	0	0	220	84
63	0	0	209	81
64	0	0	194	78
65	0	0	188	73
66	0	0	178	68
67	0	0	167	67
68	0	0	158	65
69	0	0	151	65
70	0	0	146	62
71	0	0	140	59
72	0	0	136	57
73	0	0	130	56
74	0	0	125	54
75	0	0	121	52
76	0	0	117	48
77	0	0	113	48
78	0	0	105	47
79	0	0	103	43
80	0	0	99	43
81	0	0	95	42
82	0	0	86	41
83	0	0	82	41
84	0	0	81	40
85	0	0	80	38
86	0	0	77	37
87	0	0	73	36
88	0	0	64	36
89	0	0	61	34
90	0	0	58	33
91	0	0	56	32
92	0	0	55	30
93	0	0	53	30
94	0	0	50	30
95	0	0	48	29
96	0	0	46	29
97	0	0	44	28
98	0	0	39	27
99	0	0	37	25
100	0	0	36	25
101	0	0	36	25
102	0	0	35	25
103	0	0	32	24
104	0	0	31	24
105	0	0	31	23
106	0	0	31	23
107	0	0	30	22
108	0	0	30	20
109	0	0	30	17
110	0	0	30	17
111	0	0	30	17
112	0	0	29	17
113	0	0	28	16
114	0	0	26	16
115	0	0	26	16
116	0	0	26	16
117	0	0	24	16
118	0	0	22	16
119	0	0	20	15
120	0	0	19	15
121	0	0	19	15
122	0	0	19	14
123	0	0	18	14
124	0	0	18	13
125	0	0	18	13
126	0	0	18	13
127	0	0	18	13
128	0	0	17	12
129	0	0	17	12
130	0	0	17	11
131	0	0	17	11
132	0	0	16	11
133	0	0	16	11
134	0	0	15	11
135	0	0	14	10
136	0	0	13	8
137	0	0	13	8
138	0	0	12	8
139	0	0	11	6
140	0	0	11	6
141	0	0	11	6
142	0	0	11	6
143	0	0	11	6
144	0	0	11	6
145	0	0	11	5
146	0	0	11	5
147	0	0	11	5
148	0	0	11	5
149	0	0	11	5
150	0	0	11	5
151	0	0	10	5
152	0	0	10	5
153	0	0	9	5
154	0	0	8	5
155	0	0	8	5
156	0	0	8	4
157	0	0	7	4
158	0	0	7	4
159	0	0	6	4
160	0	0	5	4
161	0	0	5	3
162	0	0	5	3
163	0	0	5	3
164	0	0	5	3
165	0	0	4	3
166	0	0	4	3
167	0	0	4	3
168	0	0	4	3
169	0	0	4	3
170	0	0	4	3
171	0	0	4	3
172	0	0	4	3
173	0	0	4	3
174	0	0	4	3
175	0	0	4	3
176	0	0	4	3
177	0	0	4	3
178	0	0	4	3
179	0	0	4	2
180	0	0	4	2
181	0	0	4	2
182	0	0	4	2
183	0	0	3	2
184	0	0	2	2
185	0	0	2	2
186	0	0	2	2
187	0	0	2	2
188	0	0	2	2
189	0	0	2	2
190	0	0	2	2
191	0	0	2	2
192	0	0	2	2
193	0	0	2	2
194	0	0	2	2
195	0	0	2	2
196	0	0	2	2
197	0	0	1	2
198	0	0	1	2
199	0	0	1	2
200	0	0	1	2
201	0	0	1	1
202	0	0	1	1
203	0	0	1	1
204	0	0	1	1
205	0	0	1	1
206	0	0	1	1
207	0	0	1	1
208	0	0	1	1
209	0	0	1	1
210	0	0	1	1
211	0	0	1	1
212	0	0	1	1
213	0	0	1	1
214	0	0	1	0
215	0	0	1	0
216	0	0	1	0
217	0	0	1	0
218	0	0	1	0
219	0	0	1	0
220	0	0	1	0
221	0	0	1	0
222	0	0	1	0
223	0	0	1	0
224	0	0	1	0
225	0	0	1	0
226	0	0	1	0
227	0	0	1	0
228	0	0	1	0
229	0	0	1	0
230	0	0	1	0
231	0	0	1	0
232	0	0	1	0
233	0	0	1	0
234	0	0	1	0
235	0	0	1	0
236	0	0	1	0
237	0	0	1	0
238	0	0	1	0
239	0	0	1	0
240	0	0	1	0
241	0	0	1	0
242	0	0	1	0
243	0	0	1	0
244	0	0	1	0
245	0	0	1	0
246	0	0	1	0
247	0	0	1	0
248	0	0	1	0
249	0	0	1	0
250	0	0	1	0
251	0	0	1	0
252	0	0	1	0
253	0	0	1	0
254	0	0	1	0
255	0	0	1	0
256	0	0	1	0
257	0	0	1	0
258	0	0	1	0
259	0	0	1	0
260	0	0	1	0
261	0	0	1	0
262	0	0	1	0
263	0	0	1	0
264	0	0	1	0
265	0	0	1	0
266	0	0	1	0
267	0	0	1	0
268	0	0	1	0
269	0	0	1	0
270	0	0	1	0
271	0	0	1	0
272	0	0	1	0
273	0	0	1	0
274	0	0	1	0
275	0	0	1	0
276	0	0	1	0
277	0	0	1	0
278	0	0	1	0
279	0	0	1	0
280	0	0	1	0
281	0	0	1	0
282	0	0	1	0
283	0	0	1	0
284	0	0	1	0
285	0	0	1	0
286	0	0	1	0
287	0	0	1	0
288	0	0	1	0
